Data;Hora;TI;TR;TA;ValorPID;
2022/09/4;18:53:18;27.00;27.00;40.00;5.00
2022/09/4;18:53:18;27.00;27.00;40.00;5.00
2022/09/4;18:53:18;27.00;27.00;40.00;5.00
2022/09/4;18:53:18;27.00;27.00;45.00;5.00
2022/09/4;18:53:18;27.06;27.00;45.00;5.00
2022/09/4;18:53:18;27.06;27.00;45.00;5.00
2022/09/4;18:53:18;27.06;27.00;50.00;5.00
2022/09/4;18:53:18;27.06;27.00;50.00;5.00
2022/09/4;18:53:18;27.06;27.00;50.00;5.00
2022/09/4;18:53:18;27.06;27.00;35.00;5.00
2022/09/4;18:53:18;27.12;27.00;35.00;5.00
2022/09/4;18:53:18;27.19;27.00;35.00;5.00
2022/09/4;18:53:18;27.19;27.00;35.00;5.00
2022/09/4;18:53:18;27.19;27.00;35.00;5.00
2022/09/4;18:53:18;27.19;27.00;35.00;5.00
2022/09/4;18:53:18;27.31;27.00;35.00;100.00
2022/09/4;18:53:18;27.31;27.00;35.00;100.00
2022/09/4;18:53:18;27.38;27.00;35.00;100.00
2022/09/4;18:53:18;27.38;27.00;35.00;100.00
2022/09/4;18:53:18;27.44;27.00;35.00;100.00
2022/09/4;18:53:18;27.56;27.00;35.00;100.00
2022/09/4;18:53:18;27.56;27.00;35.00;100.00
2022/09/4;18:53:18;27.69;27.00;35.00;100.00
2022/09/4;18:53:18;27.69;27.00;35.00;100.00
2022/09/4;18:53:18;27.94;27.00;35.00;100.00
2022/09/4;18:53:18;28.25;27.00;35.00;73.80
2022/09/4;18:53:18;28.25;27.00;35.00;100.00
2022/09/4;18:53:18;28.56;27.00;35.00;67.06
2022/09/4;18:53:18;28.88;27.00;35.00;58.91
2022/09/4;18:53:18;28.88;27.00;35.00;100.00
2022/09/4;18:53:18;29.25;27.00;35.00;25.04
2022/09/4;18:53:18;29.25;27.00;35.00;100.00
2022/09/4;18:53:18;29.62;27.00;35.00;16.01
2022/09/4;18:53:18;30.00;27.00;35.00;5.76
2022/09/4;18:53:18;30.00;27.00;35.00;100.00
2022/09/4;18:53:18;30.38;27.00;35.00;-40.00
2022/09/4;18:53:18;30.38;27.00;35.00;100.00
2022/09/4;18:53:18;30.81;27.00;35.00;-40.00
2022/09/4;18:53:18;31.19;27.00;35.00;-40.00
2022/09/4;18:53:18;31.19;27.00;35.00;100.00
2022/09/4;18:53:18;31.62;27.00;35.00;-62.10
2022/09/4;18:53:18;31.94;27.00;35.00;-40.00
2022/09/4;18:53:18;31.94;27.00;35.00;100.00
2022/09/4;18:53:18;32.31;27.00;35.00;-55.96
2022/09/4;18:53:18;32.31;27.00;35.00;94.58
2022/09/4;18:53:18;32.62;27.00;35.00;-40.00
2022/09/4;18:53:18;32.94;27.00;35.00;-48.29
2022/09/4;18:53:18;32.94;27.00;35.00;77.12
2022/09/4;18:53:18;33.31;27.00;35.00;-83.79
2022/09/4;18:53:18;33.62;27.00;35.00;-67.89
2022/09/4;18:53:18;33.62;27.00;35.00;57.39
2022/09/4;18:53:18;33.94;27.00;35.00;-76.78
2022/09/4;18:53:18;33.94;27.00;35.00;48.44
2022/09/4;18:53:18;34.19;27.00;35.00;-58.90
2022/09/4;18:53:18;34.44;27.00;35.00;-66.29
2022/09/4;18:53:18;34.44;27.00;35.00;33.83
2022/09/4;18:53:18;34.75;27.00;35.00;-100.00
2022/09/4;18:53:18;34.75;27.00;35.00;24.55
2022/09/4;18:53:18;34.94;27.00;35.00;-56.06
2022/09/4;18:53:18;35.12;27.00;35.00;-61.71
2022/09/4;18:53:18;35.12;27.00;35.00;13.26
2022/09/4;18:53:18;35.31;27.00;35.00;-67.42
2022/09/4;18:53:18;35.50;27.00;35.00;-73.15
2022/09/4;18:53:18;35.50;27.00;35.00;1.75
2022/09/4;18:53:18;35.69;27.00;35.00;-79.01
2022/09/4;18:53:18;35.69;27.00;35.00;-40.00
2022/09/4;18:53:18;35.81;27.00;35.00;-58.06
2022/09/4;18:53:18;35.88;27.00;35.00;-40.00
2022/09/4;18:53:18;35.88;27.00;35.00;-40.00
2022/09/4;18:53:18;36.00;27.00;35.00;-64.24
2022/09/4;18:53:18;36.06;27.00;35.00;-41.33
2022/09/4;18:53:18;36.06;27.00;35.00;-40.00
2022/09/4;18:53:18;36.12;27.00;35.00;-43.64
2022/09/4;18:53:18;36.12;27.00;35.00;-40.00
2022/09/4;18:53:18;36.19;27.00;35.00;-45.98
2022/09/4;18:53:18;36.25;27.00;35.00;-48.10
2022/09/4;18:53:18;36.25;27.00;35.00;-100.00
2022/09/4;18:53:18;36.25;27.00;35.00;-100.00
2022/09/4;18:53:18;36.25;27.00;35.00;-100.00
2022/09/4;18:53:18;36.31;27.00;35.00;-100.00
2022/09/4;18:53:18;36.19;27.00;35.00;-100.00
2022/09/4;18:53:18;36.19;27.00;35.00;-100.00
2022/09/4;18:53:18;36.12;27.00;35.00;-100.00
2022/09/4;18:53:18;36.00;27.00;35.00;-100.00
2022/09/4;18:53:18;36.00;27.00;35.00;-100.00
2022/09/4;18:53:18;35.88;27.00;35.00;-100.00
2022/09/4;18:53:18;35.88;27.00;35.00;-100.00
2022/09/4;18:53:18;33.44;27.00;35.00;-100.00
2022/09/4;18:53:18;33.44;27.00;35.00;-100.00
2022/09/4;18:53:18;33.19;27.00;35.00;-100.00
2022/09/4;18:53:18;33.06;27.00;35.00;-100.00
2022/09/4;18:53:18;33.06;27.00;35.00;-100.00
2022/09/4;18:53:18;32.88;27.00;35.00;-100.00
2022/09/4;18:53:18;32.88;27.00;35.00;-100.00
2022/09/4;18:53:18;32.75;27.00;35.00;-100.00
2022/09/4;18:53:18;32.56;27.00;35.00;-100.00
2022/09/4;18:53:18;32.56;27.00;35.00;-100.00
2022/09/4;18:53:18;32.38;27.00;35.00;-100.00
2022/09/4;18:53:18;32.38;27.00;35.00;-100.00
2022/09/4;18:53:18;32.19;27.00;35.00;-100.00
